condition,model,sentence,target_phrase,avg_sentence_prob,target_phrase_prob,surprisal_after_mask
all_honorific,koelectra-base,어제 저녁에 혼자서 손님께서 산책을 하셨다.,산책을 하셨다,-3.999199190735817,-2.0374445505440235,21.23180859349649
no_honorific,koelectra-base,어제 저녁에 혼자서 손님이 정원을 가꿨다.,정원을 가꿨다,-4.010481736809015,-1.8045637011528015,20.86617622948457
verb_only,koelectra-base,어제 저녁에 혼자서 손님이 정원을 가꾸셨다.,정원을 가꾸셨다,-4.409371507167816,-2.8295174196362494,21.164467066724647
noun_only,koelectra-base,어제 저녁에 혼자서 손님께서 정원을 가꿨다.,정원을 가꿨다,-4.576077659021724,-2.874957963824272,21.8420167973698
all_honorific,koelectra-base,어제 저녁에 혼자서 손님께서 정원을 가꾸셨다.,정원을 가꾸셨다,-3.441395617852157,-1.5817460369318723,21.65790592996815
no_honorific,koelectra-base,어제 저녁에 혼자서 손님이 빨래를 널었다.,빨래를 널었다,-3.877542160037491,-1.4989980719983578,20.598663407442903
verb_only,koelectra-base,어제 저녁에 혼자서 손님이 빨래를 널으셨다.,빨래를 널으셨다,-3.829663571715355,-1.786003465950489,21.630928043423204
noun_only,koelectra-base,어제 저녁에 혼자서 손님께서 빨래를 널었다.,빨래를 널었다,-4.2767904415726665,-1.8695897310972214,21.606395062242925
all_honorific,koelectra-base,어제 저녁에 혼자서 손님께서 빨래를 널으셨다.,빨래를 널으셨다,-3.435772054913369,-1.42517926171422,21.832790272116313
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.4496943280100822,-1.0685687027871609,20.807360914611902
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.5092501973526344,-1.0138712082989514,21.462867972861275
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.028472378022141,-1.4552835126717885,21.50133154876144
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.0522743148729203,-0.5705717741511762,21.761050117066006
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.301292607871195,-1.1028131146449596,21.286230783535515
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-2.8306544944643974,-1.5907757103443145,21.750180813531475
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-2.550662398338318,-1.1118387766182423,22.43632554913615
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-2.316498127850619,-1.2866679757833481,22.422187199374022
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.4075275706127286,-0.9339658717314402,20.55810989836945
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-2.6543860087792077,-0.9901688694953918,21.79806078353168
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-2.884484437190824,-0.6746773930887381,21.626627101290428
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-2.2395535938441755,-0.5683156978338957,21.98490135956783
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-4.2505884394049644,-2.7318571507930756,20.505906972457158
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.4554733725057707,-3.048611879348755,21.14108017792972
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.1956868320703506,-2.459676593542099,21.004431018721373
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-2.9101096019148827,-2.7540189139544964,21.315883344266677
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-4.3571541884115765,-1.596430242061615,21.189609554419583
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.153808631002903,-1.4753378828366597,21.609686122249837
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.4572093477472663,-1.2230318784713745,21.743353790222827
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-2.719513461821609,-1.3936073184013367,22.14650864106939
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.5863450978483473,-0.8274368047714233,21.785246012250592
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-2.8878046283498406,-1.6955720459421475,22.21083015249208
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-2.890072918497026,-0.4631025493144989,22.010636843442942
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-2.3988457976116075,-1.0258889297644298,22.094864314807097
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-4.469439067877829,-3.9151750405629477,20.56322397447551
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.6624454897311,-3.1394214928150177,21.131398242616747
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.5313114490773945,-3.4796379605929055,20.707261508364923
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-2.9720778092741966,-2.498826041817665,21.3082734559313
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.92509926808998,-3.2192530234654746,20.426250112022334
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-2.913063789407412,-1.9160513952374458,21.260143079191437
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-2.8657916337251663,-2.046771173675855,20.680564297506187
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-2.4083709247410297,-1.7026930078864098,21.278115954137203
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-3.4477482698857784,-1.8473912172019482,20.7675145981988
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-3.0049343766644596,-2.2857015777379273,20.969880392093636
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-3.2610049667683514,-2.6615919694304466,21.83269533769304
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-2.2779526790096,-1.4689570393413305,21.31439879002443
no_honorific,koelectra-base,선생님이 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-3.2022942035562463,-1.6496558636426926,20.825161806906806
verb_only,koelectra-base,선생님이 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-2.6868292182683944,-1.7842104226350783,21.542131336990927
noun_only,koelectra-base,선생님께서 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-2.897189238667488,-1.7013975214213133,21.66791256852595
all_honorific,koelectra-base,선생님께서 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-2.2512890019200067,-1.339704616367817,21.544929838685764
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-2.6836905971997314,-1.3700925496717293,21.55605505240478
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.1416572471149267,-1.0223007362801582,21.817021526824004
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.334200461705526,-1.8056785340110462,21.532918570349505
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.4249161034822464,-1.0893167313188314,21.948158986037498
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-2.727014485374093,-1.1946850949898362,21.689795641021732
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-2.448242759840055,-1.476887047290802,22.510360640679572
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 파스타를 먹었다.,파스타를 먹었다,-3.023695595562458,-1.41367457062006,21.77396119863158
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 파스타를 드셨다.,파스타를 드셨다,-2.6995847695930437,-1.4571015276014805,22.1232497073667
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-2.8420031174189515,-0.8245315005381902,21.29115774251743
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-2.311069570481777,-0.6341244466602802,22.344511579077135
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 호통을 쳤다.,호통을 쳤다,-3.538918044004175,-1.3061441729466121,20.94727912004785
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 호통을 치셨다.,호통을 치셨다,-2.685864432156086,-0.7348029762506485,22.241213295524105
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.2146600468291178,-2.795298064748446,21.128142955001213
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-2.8919432908296585,-2.8031119145452976,21.754677127955635
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 핸드폰을 샀다.,핸드폰을 샀다,-3.5092214279704623,-2.856335977713267,21.093381821608823
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 핸드폰을 사셨다.,핸드폰을 사셨다,-3.0902077898383142,-2.800439201295376,21.535744589268486
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-3.556300309486687,-1.6263810992240906,21.485620589639822
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-2.8979741955796876,-1.7380898892879486,22.105075956684725
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 편지를 썼다.,편지를 썼다,-4.246615861542523,-1.888932704925537,21.31650385767099
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 편지를 쓰셨다.,편지를 쓰셨다,-3.4273194149136543,-2.083819011847178,22.20479700109981
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-2.8255762830376625,-0.8243530690670013,21.99756478611616
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-2.4906300380825996,-1.4502072582642238,22.2309672571163
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 노래를 불렀다.,노래를 불렀다,-3.428920545615256,-0.91771200299263,21.84801967981552
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 노래를 부르셨다.,노래를 부르셨다,-2.968316077772114,-1.6477622302869956,22.517190415710637
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-3.804665567146407,-4.301363170146942,20.688977688786395
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.210048946738243,-3.018966406583786,21.60615428653172
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 티비를 봤다.,티비를 봤다,-4.135690540075302,-4.389441192150116,21.04414662831982
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 티비를 보셨다.,티비를 보셨다,-3.494465543329716,-3.0548535883426666,21.6379242976603
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.2087760311033993,-3.54322857161363,20.535765912369357
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-2.5071389734745027,-1.9643000401556492,21.555078190947878
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 산책을 했다.,산책을 했다,-3.7032999760574765,-3.819222574432691,20.876990498570823
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 산책을 하셨다.,산책을 하셨다,-2.742882803082466,-1.9813274387270212,21.57081391557122
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-3.1303326460448178,-2.325665791332722,21.876988437526848
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-2.541132131083445,-1.94626424908638,21.81901239799039
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 정원을 가꿨다.,정원을 가꿨다,-3.642819095064293,-2.7959364280104637,21.664104184705245
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 정원을 가꾸셨다.,정원을 가꾸셨다,-2.6775531342083756,-1.7054844990372657,21.359280758454794
no_honorific,koelectra-base,교수님이 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-2.6892444781959055,-1.6848519705235958,21.454178033478478
verb_only,koelectra-base,교수님이 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-2.364600684832443,-1.6439407825469972,21.995375790935977
noun_only,koelectra-base,교수님께서 어제 저녁에 혼자서 빨래를 널었다.,빨래를 널었다,-3.3553362295031546,-2.0766685996204615,21.439373766892206
all_honorific,koelectra-base,교수님께서 어제 저녁에 혼자서 빨래를 널으셨다.,빨래를 널으셨다,-2.666854187507521,-1.7270827807486058,21.658421877920738
no_honorific,koelectra-base,어머니가 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-3.319418226601556,-0.8685303082068762,20.5110980967908
verb_only,koelectra-base,어머니가 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-2.4374148823941746,-0.9907805311959237,21.184348261164388
noun_only,koelectra-base,어머니께서 어제 저녁에 혼자서 책을 읽었다.,책을 읽었다,-2.6441311827964253,-1.44720059633255,21.411548349843812
all_honorific,koelectra-base,어머니께서 어제 저녁에 혼자서 책을 읽으셨다.,책을 읽으셨다,-1.6995922591537238,-0.567884118296206,21.446652072676724
